,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
18887,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18888,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18889,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18890,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18891,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18892,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18893,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18894,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18895,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18896,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18897,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18898,benchmark/refactory/data/question_2/code/wrong/wrong_2_351.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18899,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18900,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18901,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18902,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18903,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18904,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18905,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18906,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18907,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18908,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18909,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18910,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18911,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18912,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18913,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18914,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
18915,benchmark/refactory/data/question_2/code/wrong/wrong_2_352.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possible_birthday' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19069,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19070,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19071,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19072,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19073,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19074,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19075,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19076,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19077,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19078,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19079,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19080,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19081,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19082,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19083,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19084,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19085,benchmark/refactory/data/question_2/code/wrong/wrong_2_363.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19086,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19087,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19088,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19089,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19090,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19091,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19092,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19093,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19094,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19095,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19096,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19097,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19098,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19099,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19100,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19101,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19102,benchmark/refactory/data/question_2/code/wrong/wrong_2_365.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'counter' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
19290,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19291,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19292,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19293,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19294,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19295,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19296,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19297,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19298,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19299,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19300,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19301,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19302,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19303,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19304,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19305,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19306,benchmark/refactory/data/question_2/code/wrong/wrong_2_378.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19307,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19308,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19309,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19310,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19311,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19312,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19313,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19314,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19315,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19316,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19317,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19318,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19319,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19320,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19321,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19322,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19323,benchmark/refactory/data/question_2/code/wrong/wrong_2_380.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19341,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19342,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19343,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19344,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19345,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19346,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19347,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19348,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19349,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19350,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19351,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19352,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19353,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19354,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19355,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19356,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
19357,benchmark/refactory/data/question_2/code/wrong/wrong_2_383.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
21661,benchmark/refactory/data/question_3/code/fail/wrong_3_012.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'bool' object is not iterable"",)",bare execution,,,,,1,1,refactory,Not executable
21662,benchmark/refactory/data/question_3/code/fail/wrong_3_012.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'bool' object is not iterable"",)",bare execution,,,,,1,1,refactory,Not executable
21664,benchmark/refactory/data/question_3/code/fail/wrong_3_012.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'bool' object is not iterable"",)",bare execution,,,,,1,1,refactory,Not executable
21665,benchmark/refactory/data/question_3/code/fail/wrong_3_012.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'bool' object is not iterable"",)",bare execution,,,,,1,1,refactory,Not executable
21666,benchmark/refactory/data/question_3/code/fail/wrong_3_012.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'bool' object is not iterable"",)",bare execution,,,,,1,1,refactory,Not executable
21679,benchmark/refactory/data/question_3/code/fail/wrong_3_029.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'remove_mutiple' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
21680,benchmark/refactory/data/question_3/code/fail/wrong_3_029.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'remove_mutiple' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
21682,benchmark/refactory/data/question_3/code/fail/wrong_3_029.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'remove_mutiple' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
21683,benchmark/refactory/data/question_3/code/fail/wrong_3_029.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'remove_mutiple' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
21684,benchmark/refactory/data/question_3/code/fail/wrong_3_029.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'remove_mutiple' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
21691,benchmark/refactory/data/question_3/code/fail/wrong_3_192.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not subscriptable"",)",bare execution,,,,,0,0,refactory,Not executable
21692,benchmark/refactory/data/question_3/code/fail/wrong_3_192.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not subscriptable"",)",bare execution,,,,,0,0,refactory,Not executable
21694,benchmark/refactory/data/question_3/code/fail/wrong_3_192.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not subscriptable"",)",bare execution,,,,,0,0,refactory,Not executable
21695,benchmark/refactory/data/question_3/code/fail/wrong_3_192.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not subscriptable"",)",bare execution,,,,,0,0,refactory,Not executable
21696,benchmark/refactory/data/question_3/code/fail/wrong_3_192.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not subscriptable"",)",bare execution,,,,,0,0,refactory,Not executable
21699,benchmark/refactory/data/question_3/code/fail/wrong_3_245.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
